date,ticker,open,high,low,close,adj_close,volume,downloaded_at,source,1d_no_calendar_simple_return,7d_no_calendar_rolling_return,30d_no_calendar_rolling_return,1d_no_calendar_log_return,cumulative_returns_no_calendar,1d_no_calendar_lagged_returns,5d_no_calendar_lagged_returns,1d_business_calendar_simple_return,7d_business_calendar_rolling_return,30d_business_calendar_rolling_return,1d_business_calendar_log_return,cumulative_returns_business_calendar,1d_business_calendar_lagged_returns,5d_business_calendar_lagged_returns,market_calendar,1d_exchange_calendar_simple_return,7d_exchange_calendar_rolling_return,30d_exchange_calendar_rolling_return,1d_exchange_calendar_log_return,cumulative_returns_exchange_calendar,1d_exchange_calendar_lagged_returns,5d_exchange_calendar_lagged_returns,no_calendar_20d_adj_close_ma,business_calendar_20d_adj_close_ma,exchange_calendar_20d_adj_close_ma,no_calendar_50d_adj_close_ma,business_calendar_50d_adj_close_ma,exchange_calendar_50d_adj_close_ma
2020-01-08,GLD,148.49000549316406,148.61000061035156,146.13999938964844,146.86000061035156,146.86000061035156,22248500,2026-05-17 16:56:22.827950,yfinance,-0.007501524641443713,0.031827434279625644,0.06621166511889043,-0.007529802584635164,0.1734718243689637,0.003935150508558971,0.0018929327941459295,-0.007501524641443713,0.02965712390611297,0.07189261001703184,-0.007529802584635164,0.13472230360473358,0.003935150508558971,,NYSE,-0.007501524641443713,0.031827434279625644,0.06621166511889043,-0.007529802584635164,0.1734718243689637,0.003935150508558971,0.0018929327941459295,141.69150009155274,,141.69150009155274,139.99199951171875,,139.99199951171875
2020-01-09,GLD,146.07000732421875,146.41000366210938,145.44000244140625,146.02999877929688,146.02999877929688,10292300,2026-05-17 16:56:22.827950,yfinance,-0.005651653463197515,0.02383785865588295,0.06529031827175413,-0.0056676844863565315,0.1668397682688041,-0.007501524641443713,0.0073478173310379535,-0.005651653463197515,0.02190346407628163,,-0.0056676844863565315,0.1283092463677984,-0.007501524641443713,,NYSE,-0.005651653463197515,0.02383785865588295,0.06529031827175413,-0.0056676844863565315,0.1668397682688041,-0.007501524641443713,0.0073478173310379535,142.09449996948243,,142.09449996948243,140.09979949951173,,140.09979949951173
2020-01-10,GLD,146.22000122070312,146.99000549316406,146.1699981689453,146.91000366210938,146.91000366210938,6183300,2026-05-17 16:56:22.827950,yfinance,0.006026192495848015,0.028061651062979198,0.06657469001916372,0.006008107616788398,0.17387136932420266,-0.005651653463197515,0.013268521727000326,0.006026192495848015,,0.06564632969454864,0.006008107616788398,0.1351086550812559,-0.005651653463197515,0.013268521727000326,NYSE,0.006026192495848015,0.028061651062979198,0.06657469001916372,0.006008107616788398,0.17387136932420266,-0.005651653463197515,0.013268521727000326,142.49400024414064,,142.49400024414064,140.2329995727539,,140.2329995727539
2020-01-13,GLD,146.35000610351562,146.3800048828125,145.77999877929688,145.82000732421875,145.82000732421875,7593800,2026-05-17 16:56:22.827950,yfinance,-0.007419483430124996,0.012990694099485944,0.06430197190427034,-0.007447144703816297,0.16516185015040352,0.006026192495848015,0.010489502076611812,-0.007419483430124996,0.012990694099485944,0.05827719304268286,-0.007447144703816297,0.12668673522348906,0.006026192495848015,0.010489502076611812,NYSE,-0.007419483430124996,0.012990694099485944,0.06430197190427034,-0.007447144703816297,0.16516185015040352,0.006026192495848015,0.010489502076611812,142.8635009765625,,142.8635009765625,140.32899963378907,,140.32899963378907
2020-01-14,GLD,145.4199981689453,145.80999755859375,145.0800018310547,145.69000244140625,145.69000244140625,6589700,2026-05-17 16:56:22.827950,yfinance,-0.0008915435213457945,-0.001165488607116072,0.05679676335694683,-0.0008919411826434922,0.16412305765158264,-0.007419483430124996,0.003935150508558971,-0.0008915435213457945,-0.001165488607116072,0.04730071024501914,-0.0008919411826434922,0.1256822449641144,-0.007419483430124996,0.003935150508558971,NYSE,-0.0008915435213457945,-0.001165488607116072,0.05679676335694683,-0.0008919411826434922,0.16412305765158264,-0.007419483430124996,0.003935150508558971,143.19550094604492,,143.19550094604492,140.39419982910155,,140.39419982910155
2020-01-15,GLD,146.2100067138672,146.72999572753906,145.82000732421875,146.5399932861328,146.5399932861328,6510000,2026-05-17 16:56:22.827950,yfinance,0.005834242779070742,-0.005767054121959103,0.0635024343301176,0.005817289492435278,0.17091483419463604,-0.0008915435213457945,-0.007501524641443713,0.005834242779070742,-0.005767054121959103,0.05485167879084307,0.005817289492435278,0.1322497484733245,-0.0008915435213457945,-0.007501524641443713,NYSE,0.005834242779070742,-0.005767054121959103,0.0635024343301176,0.005817289492435278,0.17091483419463604,-0.0008915435213457945,-0.007501524641443713,143.57050094604492,,143.57050094604492,140.47379974365234,,140.47379974365234
2020-01-16,GLD,146.27000427246094,146.47000122070312,145.75999450683594,146.30999755859375,146.30999755859375,6069100,2026-05-17 16:56:22.827950,yfinance,-0.0015695082440052577,-0.011218514890956932,0.05175757973295858,-0.0015707412123407796,0.16907707370933944,0.005834242779070742,-0.005651653463197515,-0.0015695082440052577,-0.011218514890956932,0.05258991049348016,-0.0015707412123407796,0.13047267315882283,0.005834242779070742,-0.005651653463197515,NYSE,-0.0015695082440052577,-0.011218514890956932,0.05175757973295858,-0.0015707412123407796,0.16907707370933944,0.005834242779070742,-0.005651653463197515,143.9355010986328,,143.9355010986328,140.55699981689452,,140.55699981689452
2020-01-17,GLD,146.50999450683594,146.99000549316406,146.30999755859375,146.5800018310547,146.5800018310547,11121100,2026-05-17 16:56:22.827950,yfinance,0.0018454259925253513,-0.001906569373098188,0.05513967580674595,0.0018437252860089575,0.17123451892842811,-0.0015695082440052577,0.006026192495848015,0.0018454259925253513,-0.001906569373098188,0.0651068669653525,0.0018437252860089575,0.13255887681370981,-0.0015695082440052577,0.006026192495848015,NYSE,0.0018454259925253513,-0.001906569373098188,0.05513967580674595,0.0018437252860089575,0.17123451892842811,-0.0015695082440052577,0.006026192495848015,144.3135009765625,,144.3135009765625,140.6915997314453,,140.6915997314453
2020-01-21,GLD,145.77000427246094,146.86000061035156,145.5500030517578,146.74000549316406,146.74000549316406,6086100,2026-05-17 16:56:22.827950,yfinance,0.0010915790702048511,0.004862060671110946,0.055683492756575914,0.0010909837309721073,0.17251301401559194,0.0018454259925253513,-0.007419483430124996,,-0.0011571585644793991,0.06356457342079769,,,,-0.0008915435213457945,NYSE,0.0010915790702048511,0.004862060671110946,0.055683492756575914,0.0010909837309721073,0.17251301401559194,0.0018454259925253513,-0.007419483430124996,144.68150100708007,,144.68150100708007,140.81739990234374,,140.81739990234374
2020-01-22,GLD,146.67999267578125,146.80999755859375,146.3800048828125,146.7899932861328,146.7899932861328,4778200,2026-05-17 16:56:22.827950,yfinance,0.0003406555206315609,-0.0008168972363010729,0.0666327459257412,0.0003405975107135845,0.17291243704682868,0.0010915790702048511,-0.0008915435213457945,0.0003406555206315609,0.006651940153571401,0.056651275704859616,0.0003405975107135845,0.13294468924753677,,0.005834242779070742,NYSE,0.0003406555206315609,-0.0008168972363010729,0.0666327459257412,0.0003405975107135845,0.17291243704682868,0.0010915790702048511,-0.0008915435213457945,145.04500045776368,,145.04500045776368,140.98779968261718,,140.98779968261718
2020-01-23,GLD,147.0,147.6199951171875,146.6199951171875,147.1199951171875,147.1199951171875,8419800,2026-05-17 16:56:22.827950,yfinance,0.002248122121045526,0.008915016648424201,0.06934142432886237,0.002245598875511729,0.175549287442603,0.0003406555206315609,0.005834242779070742,0.002248122121045526,0.009815310946654554,0.06277543091228233,0.002245598875511729,0.13549168726535532,0.0003406555206315609,-0.0015695082440052577,NYSE,0.002248122121045526,0.008915016648424201,0.06934142432886237,0.002245598875511729,0.175549287442603,0.0003406555206315609,0.005834242779070742,145.40350036621095,,145.40350036621095,141.18239959716797,,141.18239959716797
2020-01-24,GLD,146.89999389648438,148.3800048828125,146.88999938964844,147.97999572753906,147.97999572753906,9919900,2026-05-17 16:56:22.827950,yfinance,0.005845572586286041,0.01571825964553608,0.07255196360275074,0.0058285535187767275,0.18242104613110555,0.002248122121045526,-0.0015695082440052577,0.005845572586286041,0.009826685596979079,0.06422144897369964,0.0058285535187767275,0.14212928634438926,0.002248122121045526,0.0018454259925253513,NYSE,0.005845572586286041,0.01571825964553608,0.07255196360275074,0.0058285535187767275,0.18242104613110555,0.002248122121045526,-0.0015695082440052577,145.73899993896484,,145.73899993896484,141.4007995605469,,141.4007995605469
2020-01-27,GLD,149.24000549316406,149.32000732421875,148.4600067138672,148.99000549316406,148.99000549316406,9988100,2026-05-17 16:56:22.827950,yfinance,0.006825312844883635,0.01671906864529049,0.07248781641914714,0.006802125843070944,0.190491439685325,0.005845572586286041,0.0018454259925253513,0.006825312844883635,0.018317326083592045,0.07156223164190578,0.006802125843070944,0.1499246760329933,0.005845572586286041,,NYSE,0.006825312844883635,0.01671906864529049,0.07248781641914714,0.006802125843070944,0.190491439685325,0.005845572586286041,0.0018454259925253513,146.06949996948242,,146.06949996948242,141.63199981689453,,141.63199981689453
2020-01-28,GLD,148.36000061035156,148.55999755859375,147.52999877929688,147.66000366210938,147.66000366210938,7543100,2026-05-17 16:56:22.827950,yfinance,-0.008926785569624784,0.009227025671810107,0.06667638138178522,-0.00896686803661793,0.17986417788078013,0.006825312844883635,0.0010915790702048511,-0.008926785569624784,0.007368002575818489,0.062225807474930006,-0.00896686803661793,0.1396595450288265,0.006825312844883635,,NYSE,-0.008926785569624784,0.009227025671810107,0.06667638138178522,-0.00896686803661793,0.17986417788078013,0.006825312844883635,0.0010915790702048511,146.33600006103515,,146.33600006103515,141.82559997558593,,141.82559997558593
2020-01-29,GLD,147.6999969482422,148.55999755859375,147.61000061035156,148.4600067138672,148.4600067138672,5013100,2026-05-17 16:56:22.827950,yfinance,0.005417872354848807,0.012825793828133314,0.06767352359285272,0.005403248480831511,0.1862565313925968,-0.008926785569624784,0.0003406555206315609,0.005417872354848807,,0.06790391419428454,0.005403248480831511,0.1458340749717777,-0.008926785569624784,0.0003406555206315609,NYSE,0.005417872354848807,0.012825793828133314,0.06767352359285272,0.005403248480831511,0.1862565313925968,-0.008926785569624784,0.0003406555206315609,146.62750015258788,,146.62750015258788,142.0236001586914,,142.0236001586914
2020-01-30,GLD,148.69000244140625,149.30999755859375,148.00999450683594,148.47000122070312,148.47000122070312,9119500,2026-05-17 16:56:22.827950,yfinance,6.732120695107646e-05,0.01178953020837703,0.06782226977790584,6.731894098032181e-05,0.1863363916140437,0.005417872354848807,0.002248122121045526,6.732120695107646e-05,0.01178953020837703,0.06521736274534695,6.731894098032181e-05,0.14591121390467054,0.005417872354848807,0.002248122121045526,NYSE,6.732120695107646e-05,0.01178953020837703,0.06782226977790584,6.731894098032181e-05,0.1863363916140437,0.005417872354848807,0.002248122121045526,146.90600051879883,,146.90600051879883,142.22880004882813,,142.22880004882813
2020-01-31,GLD,148.8800048828125,149.67999267578125,148.80999755859375,149.3300018310547,149.3300018310547,14788300,2026-05-17 16:56:22.827950,yfinance,0.005792420039608892,0.017303690040851194,0.07423931898444369,0.005775708477189364,0.19320815030254623,6.732120695107646e-05,0.005845572586286041,0.005792420039608892,0.017303690040851194,0.07031248034823978,0.005775708477189364,0.15254881298370448,6.732120695107646e-05,0.005845572586286041,NYSE,0.005792420039608892,0.017303690040851194,0.07423931898444369,0.005775708477189364,0.19320815030254623,6.732120695107646e-05,0.005845572586286041,147.17500076293945,,147.17500076293945,142.44300018310548,,142.44300018310548
2020-02-03,GLD,148.66000366210938,148.77999877929688,147.67999267578125,148.36000061035156,148.36000061035156,9105300,2026-05-17 16:56:22.827950,yfinance,-0.006495688802043542,0.008428531364321756,0.06718454935151241,-0.006516877595597702,0.18545744148211885,0.005792420039608892,0.006825312844883635,-0.006495688802043542,0.008428531364321756,0.060092917795629974,-0.006516877595597702,0.1450622145653977,0.005792420039608892,0.006825312844883635,NYSE,-0.006495688802043542,0.008428531364321756,0.06718454935151241,-0.006516877595597702,0.18545744148211885,0.005792420039608892,0.006825312844883635,147.30000076293945,,147.30000076293945,142.63640014648436,,142.63640014648436
2020-02-04,GLD,146.97000122070312,147.02999877929688,145.8000030517578,146.42999267578125,146.42999267578125,10525600,2026-05-17 16:56:22.827950,yfinance,-0.01300895070524588,-0.010474409356057035,0.05058105571811544,-0.013094308186782415,0.17003588406271097,-0.006495688802043542,-0.008926785569624784,-0.01300895070524588,-0.010474409356057035,0.036525718462983026,-0.013094308186782415,0.13016615666167675,-0.006495688802043542,-0.008926785569624784,NYSE,-0.01300895070524588,-0.010474409356057035,0.05058105571811544,-0.013094308186782415,0.17003588406271097,-0.006495688802043542,-0.008926785569624784,147.2520004272461,,147.2520004272461,142.78980010986328,,142.78980010986328
2020-02-05,GLD,146.3800048828125,146.80999755859375,146.16000366210938,146.61000061035156,146.61000061035156,6160700,2026-05-17 16:56:22.827950,yfinance,0.0012293105482077404,-0.01597425864194424,0.05081705935189729,0.0012285555646719122,0.17147422151677083,-0.01300895070524588,0.005417872354848807,0.0012293105482077404,-0.01597425864194424,,0.0012285555646719122,0.13155548183928834,-0.01300895070524588,0.005417872354848807,NYSE,0.0012293105482077404,-0.01597425864194424,0.05081705935189729,0.0012285555646719122,0.17147422151677083,-0.01300895070524588,0.005417872354848807,147.18400039672852,,147.18400039672852,142.96200012207032,,142.96200012207032
2020-02-06,GLD,147.27999877929688,147.6300048828125,147.0,147.39999389648438,147.39999389648438,4819800,2026-05-17 16:56:22.827950,yfinance,0.005388399719282511,-0.001760867934284871,0.05323327696103797,0.005373934234125879,0.17778659288313858,0.0012293105482077404,6.732120695107646e-05,0.005388399719282511,-0.001760867934284871,0.035257682550324576,0.005373934234125879,0.13765275507998376,0.0012293105482077404,6.732120695107646e-05,NYSE,0.005388399719282511,-0.001760867934284871,0.05323327696103797,0.005373934234125879,0.17778659288313858,0.0012293105482077404,6.732120695107646e-05,147.21100006103515,,147.21100006103515,143.1551998901367,,143.1551998901367
2020-02-07,GLD,147.8300018310547,148.17999267578125,147.33999633789062,147.7899932861328,147.7899932861328,6379300,2026-05-17 16:56:22.827950,yfinance,0.002645857569860688,-0.004513090377435525,0.0461526779676249,0.002642363450658169,0.18090284845559879,0.005388399719282511,0.005792420039608892,0.002645857569860688,-0.004513090377435525,0.038361493605256314,0.002642363450658169,0.14066282223388504,0.005388399719282511,0.005792420039608892,NYSE,0.002645857569860688,-0.004513090377435525,0.0461526779676249,0.002642363450658169,0.18090284845559879,0.005388399719282511,0.005792420039608892,147.29899978637695,,147.29899978637695,143.3693997192383,,143.3693997192383
2020-02-10,GLD,148.2100067138672,148.4499969482422,147.91000366210938,148.1699981689453,148.1699981689453,5793600,2026-05-17 16:56:22.827950,yfinance,0.0025712490701368385,-0.0020206307623844566,0.0406657753024966,0.0025679490647931946,0.18393924380661208,0.002645857569860688,-0.006495688802043542,0.0025712490701368385,-0.0020206307623844566,0.038841709994223095,0.0025679490647931946,0.14359575045489348,0.002645857569860688,-0.006495688802043542,NYSE,0.0025712490701368385,-0.0020206307623844566,0.0406657753024966,0.0025679490647931946,0.18393924380661208,0.002645857569860688,-0.006495688802043542,147.36199951171875,,147.36199951171875,143.5779995727539,,143.5779995727539
2020-02-11,GLD,148.02999877929688,148.16000366210938,147.00999450683594,147.66000366210938,147.66000366210938,5179400,2026-05-17 16:56:22.827950,yfinance,-0.0034419552752806837,-0.011183272942262956,0.037448196181304017,-0.0034478924308700464,0.17986417788078013,0.0025712490701368385,-0.01300895070524588,-0.0034419552752806837,-0.011183272942262956,0.033310076759507146,-0.0034478924308700464,0.13965954502882671,0.0025712490701368385,-0.01300895070524588,NYSE,-0.0034419552752806837,-0.011183272942262956,0.037448196181304017,-0.0034478924308700464,0.17986417788078013,0.0025712490701368385,-0.01300895070524588,147.4539993286133,,147.4539993286133,143.7909997558594,,143.7909997558594
2020-02-12,GLD,147.4199981689453,147.80999755859375,147.16000366210938,147.5399932861328,147.5399932861328,5040600,2026-05-17 16:56:22.827950,yfinance,-0.0008127480224853212,-0.005527145597501004,0.034424652844641246,-0.000813078481224605,0.17890524560340615,-0.0034419552752806837,0.0012293105482077404,-0.0008127480224853212,-0.005527145597501004,,-0.000813078481224605,0.1387332889872981,-0.0034419552752806837,0.0012293105482077404,NYSE,-0.0008127480224853212,-0.005527145597501004,0.034424652844641246,-0.000813078481224605,0.17890524560340615,-0.0034419552752806837,0.0012293105482077404,147.5464988708496,,147.5464988708496,143.984599609375,,143.984599609375
2020-02-13,GLD,148.24000549316406,148.5800018310547,147.9499969482422,148.3800048828125,148.3800048828125,7082100,2026-05-17 16:56:22.827950,yfinance,0.00569345014846645,0.013317027279710958,0.038348573970533595,0.005677303718111386,0.18561728384901466,-0.0008127480224853212,0.005388399719282511,0.00569345014846645,0.013317027279710958,0.030774630277784265,0.005677303718111386,0.14521661020054655,-0.0008127480224853212,0.005388399719282511,NYSE,0.00569345014846645,0.013317027279710958,0.038348573970533595,0.005677303718111386,0.18561728384901466,-0.0008127480224853212,0.005388399719282511,147.63849945068358,,147.63849945068358,144.1963998413086,,144.1963998413086
2020-02-14,GLD,148.74000549316406,149.1300048828125,148.6300048828125,149.0,149.0,5345400,2026-05-17 16:56:22.827950,yfinance,0.004178427664004669,0.01630174871904133,0.035081647508291125,0.0041697222765956264,0.19057129990677146,0.00569345014846645,0.002645857569860688,0.004178427664004669,0.01630174871904133,0.02152748784114289,0.0041697222765956264,0.15000181496588616,0.00569345014846645,0.002645857569860688,NYSE,0.004178427664004669,0.01630174871904133,0.035081647508291125,0.0041697222765956264,0.19057129990677146,0.00569345014846645,0.002645857569860688,147.77299957275392,,147.77299957275392,144.39419982910155,,144.39419982910155
2020-02-18,GLD,149.8800048828125,151.08999633789062,149.47000122070312,150.91000366210938,150.91000366210938,11524900,2026-05-17 16:56:22.827950,yfinance,0.012818816524224008,0.023812821648350857,0.034622261282230005,0.012737350951843347,0.2058330149592833,0.004178427664004669,0.0025712490701368385,,0.021111107095972192,0.01986890867846336,,,,-0.0034419552752806837,NYSE,0.012818816524224008,0.023812821648350857,0.034622261282230005,0.012737350951843347,0.2058330149592833,0.004178427664004669,0.0025712490701368385,147.98949966430663,,147.98949966430663,144.63399993896485,,144.63399993896485
2020-02-19,GLD,151.0,151.82000732421875,150.82000732421875,151.7899932861328,151.7899932861328,9269800,2026-05-17 16:56:22.827950,yfinance,0.005831221275388376,0.02706543190820576,0.0298527302714231,0.005814285510176441,0.21286449409067965,0.012818816524224008,-0.0034419552752806837,0.005831221275388376,0.024431363716829635,0.0335693357979856,0.005814285510176441,0.15670773001605043,,-0.0008127480224853212,NYSE,0.005831221275388376,0.02706543190820576,0.0298527302714231,0.005814285510176441,0.21286449409067965,0.012818816524224008,-0.0034419552752806837,148.24199905395508,,148.24199905395508,144.8897998046875,,144.8897998046875
2020-02-20,GLD,152.0,152.8300018310547,151.9499969482422,152.41000366210938,152.41000366210938,8457300,2026-05-17 16:56:22.827950,yfinance,0.004084659090851872,0.02861581659958956,0.030006098565774852,0.0040763395182913265,0.21781863207243868,0.005831221275388376,-0.0008127480224853212,0.004084659090851872,0.03216849439384695,0.04368968661333028,0.0040763395182913265,0.16143248676091915,0.005831221275388376,0.00569345014846645,NYSE,0.004084659090851872,0.02861581659958956,0.030006098565774852,0.0040763395182913265,0.21781863207243868,0.005831221275388376,-0.0008127480224853212,148.52299957275392,,148.52299957275392,145.18559997558594,,145.18559997558594
2020-02-21,GLD,154.42999267578125,155.22000122070312,154.17999267578125,154.6999969482422,154.6999969482422,16344500,2026-05-17 16:56:22.827950,yfinance,0.015025216397275942,0.04767704938056516,0.053384150247225426,0.014913455926308593,0.2361166205519616,0.004084659090851872,0.00569345014846645,0.015025216397275942,0.048529239446443384,0.05302561494756808,0.014913455926308593,0.17888326120532838,0.004084659090851872,0.004178427664004669,NYSE,0.015025216397275942,0.04767704938056516,0.053384150247225426,0.014913455926308593,0.2361166205519616,0.004084659090851872,0.00569345014846645,148.90199966430663,,148.90199966430663,145.5279998779297,,145.5279998779297
2020-02-24,GLD,158.5,158.52999877929688,155.36000061035156,156.08999633789062,156.08999633789062,27171000,2026-05-17 16:56:22.827950,yfinance,0.008985128746405113,0.057950409657239854,0.06888993797636034,0.008945002656717951,0.24722328753319212,0.015025216397275942,0.004178427664004669,0.008985128746405113,0.0519611214541158,0.0704292175135981,0.008945002656717951,0.18947567908424023,0.015025216397275942,,NYSE,0.008985128746405113,0.057950409657239854,0.06888993797636034,0.008945002656717951,0.24722328753319212,0.015025216397275942,0.004178427664004669,149.30749969482423,,149.30749969482423,145.89039978027344,,145.89039978027344
2020-02-25,GLD,155.1199951171875,156.0800018310547,152.91000366210938,153.3000030517578,153.3000030517578,28091500,2026-05-17 16:56:22.827950,yfinance,-0.017874260693127697,0.03315809413020987,0.04349601273134085,-0.01803593472393269,0.22493009334928415,0.008985128746405113,0.012818816524224008,-0.017874260693127697,0.028859080884280575,0.05223419920946304,-0.01803593472393269,0.16821468070815349,0.008985128746405113,,NYSE,-0.017874260693127697,0.03315809413020987,0.04349601273134085,-0.01803593472393269,0.22493009334928415,0.008985128746405113,0.012818816524224008,149.52299957275392,,149.52299957275392,146.1779998779297,,146.1779998779297
2020-02-26,GLD,153.82000732421875,155.27999877929688,152.89999389648438,153.97000122070312,153.97000122070312,17912500,2026-05-17 16:56:22.827950,yfinance,0.004370503298157802,0.033355712890625,0.05589077964015954,0.004360980385151266,0.23028365436227993,-0.017874260693127697,0.005831221275388376,0.004370503298157802,,0.05070293622890065,0.004360980385151266,0.1733203668231449,-0.017874260693127697,0.005831221275388376,NYSE,0.004370503298157802,0.033355712890625,0.05589077964015954,0.004360980385151266,0.23028365436227993,-0.017874260693127697,0.005831221275388376,149.8384994506836,,149.8384994506836,146.48880004882812,,146.48880004882812
2020-02-27,GLD,155.5800018310547,156.27000427246094,153.89999389648438,154.0,154.0,27878500,2026-05-17 16:56:22.827950,yfinance,0.00019483522153040944,0.020475755502658233,0.05703890053770766,0.00019481624361363943,0.23052335695062287,0.004370503298157802,0.004084659090851872,0.00019483522153040944,0.020475755502658233,0.05255965121813766,0.00019481624361363943,0.17354897095674104,0.004370503298157802,0.004084659090851872,NYSE,0.00019483522153040944,0.020475755502658233,0.05703890053770766,0.00019481624361363943,0.23052335695062287,0.004370503298157802,0.004084659090851872,150.11549911499023,,150.11549911499023,146.78779998779297,,146.78779998779297
2020-02-28,GLD,152.7100067138672,152.77000427246094,147.0500030517578,148.3800048828125,148.3800048828125,42699600,2026-05-17 16:56:22.827950,yfinance,-0.03649347478693177,-0.022465172634221653,0.012556378333434814,-0.03717601874476565,0.18561728384901466,0.00019483522153040944,0.015025216397275942,-0.03649347478693177,-0.022465172634221653,0.012280004293030888,-0.03717601874476565,0.13072209117390154,0.00019483522153040944,0.015025216397275942,NYSE,-0.03649347478693177,-0.022465172634221653,0.012556378333434814,-0.03717601874476565,0.18561728384901466,0.00019483522153040944,0.015025216397275942,150.1109992980957,,150.1109992980957,146.97460021972657,,146.97460021972657
2020-03-02,GLD,150.0,150.72999572753906,149.0399932861328,149.1999969482422,149.1999969482422,16295400,2026-05-17 16:56:22.827950,yfinance,0.005526297603759334,-0.02106165367585533,0.019752576296032442,0.005511083646655957,0.19216935780372513,-0.03649347478693177,0.008985128746405113,0.005526297603759334,-0.02106165367585533,,0.005511083646655957,0.13697079795687372,-0.03649347478693177,0.008985128746405113,NYSE,0.005526297603759334,-0.02106165367585533,0.019752576296032442,0.005511083646655957,0.19216935780372513,-0.03649347478693177,0.008985128746405113,150.10449905395507,,150.10449905395507,147.1784002685547,,147.1784002685547
2020-03-03,GLD,150.83999633789062,155.24000549316406,150.74000549316406,153.88999938964844,153.88999938964844,28687700,2026-05-17 16:56:22.827950,yfinance,0.031434333360162325,-0.005235924851793916,0.049870360671840475,0.030950390194086085,0.22964440681869802,0.005526297603759334,-0.017874260693127697,0.031434333360162325,-0.005235924851793916,0.048725593763300434,0.030950390194086085,0.1727107170406199,0.005526297603759334,-0.017874260693127697,NYSE,0.031434333360162325,-0.005235924851793916,0.049870360671840475,0.030950390194086085,0.22964440681869802,0.005526297603759334,-0.017874260693127697,150.38099899291993,,150.38099899291993,147.47580017089842,,147.47580017089842
2020-03-04,GLD,154.39999389648438,154.9600067138672,153.6999969482422,154.16000366210938,154.16000366210938,12315500,2026-05-17 16:56:22.827950,yfinance,0.0017545277375516921,-0.012364614780330685,0.05056561190663844,0.001752990351755443,0.2318018520377867,0.031434333360162325,0.004370503298157802,0.0017545277375516921,-0.012364614780330685,0.05020785280377016,0.001752990351755443,0.1747682705217919,0.031434333360162325,0.004370503298157802,NYSE,0.0017545277375516921,-0.012364614780330685,0.05056561190663844,0.001752990351755443,0.2318018520377867,0.031434333360162325,0.004370503298157802,150.76749954223632,,150.76749954223632,147.77140014648438,,147.77140014648438
2020-03-05,GLD,156.05999755859375,157.6199951171875,155.72000122070312,157.49000549316406,157.49000549316406,17973500,2026-05-17 16:56:22.827950,yfinance,0.021600945458936538,0.02733204408346679,0.07289333535273124,0.021370951204574475,0.258409936659872,0.0017545277375516921,0.00019483522153040944,0.021600945458936538,0.02733204408346679,0.07048675040885088,0.021370951204574475,0.20014437586022238,0.0017545277375516921,0.00019483522153040944,NYSE,0.021600945458936538,0.02733204408346679,0.07289333535273124,0.021370951204574475,0.258409936659872,0.0017545277375516921,0.00019483522153040944,151.31149978637694,,151.31149978637694,148.13080017089842,,148.13080017089842
2020-03-06,GLD,158.3300018310547,159.25,154.5399932861328,157.5500030517578,157.5500030517578,26973400,2026-05-17 16:56:22.827950,yfinance,0.00038096105467699815,0.023251294425354008,0.07089456417030426,0.0003808885074389379,0.2588893418365579,0.021600945458936538,-0.03649347478693177,0.00038096105467699815,0.023251294425354008,0.06467095283499713,0.0003808885074389379,0.2006015841274147,0.021600945458936538,-0.03649347478693177,NYSE,0.00038096105467699815,0.023251294425354008,0.07089456417030426,0.0003808885074389379,0.2588893418365579,0.021600945458936538,-0.03649347478693177,151.81900024414062,,151.81900024414062,148.48280029296876,,148.48280029296876
2020-03-09,GLD,158.60000610351562,159.3699951171875,156.3300018310547,157.80999755859375,157.80999755859375,24868700,2026-05-17 16:56:22.827950,yfinance,0.0016502348575044845,0.02474024388697238,0.06642790995313774,0.0016488747161249012,0.2609668049101974,0.00038096105467699815,0.005526297603759334,0.0016502348575044845,0.02474024388697238,0.059198548494814096,0.0016488747161249012,0.20258285871151682,0.00038096105467699815,0.005526297603759334,NYSE,0.0016502348575044845,0.02474024388697238,0.06642790995313774,0.0016488747161249012,0.2609668049101974,0.00038096105467699815,0.005526297603759334,152.32000045776368,,152.32000045776368,148.8136001586914,,148.8136001586914
2020-03-10,GLD,156.17999267578125,156.41000366210938,154.38999938964844,154.47999572753906,154.47999572753906,18811500,2026-05-17 16:56:22.827950,yfinance,-0.02110133630677158,0.041110598759881434,0.036848043707380596,-0.02132715182628954,0.2343587202881121,0.0016502348575044845,0.031434333360162325,-0.02110133630677158,0.041110598759881434,0.046187131899548595,-0.02132715182628954,0.17720675337308633,0.0016502348575044845,0.031434333360162325,NYSE,-0.02110133630677158,0.041110598759881434,0.036848043707380596,-0.02132715182628954,0.2343587202881121,0.0016502348575044845,0.031434333360162325,152.63550033569337,,152.63550033569337,149.05559997558595,,149.05559997558595
2020-03-11,GLD,156.25,156.5,153.61000061035156,153.92999267578125,153.92999267578125,18159900,2026-05-17 16:56:22.827950,yfinance,-0.0035603512879937016,0.03170238488128052,0.04246233819700773,-0.0035667044227174947,0.22996396962848809,-0.02110133630677158,0.0017545277375516921,-0.0035603512879937016,0.03170238488128052,0.036844845174071494,-0.0035667044227174947,0.17301548379247955,-0.02110133630677158,0.0017545277375516921,NYSE,-0.0035603512879937016,0.03170238488128052,0.04246233819700773,-0.0035667044227174947,0.22996396962848809,-0.02110133630677158,0.0017545277375516921,152.94899978637696,,152.94899978637696,149.28759979248048,,149.28759979248048
